account_name,category,caption,likes_count,comments_count,video_view_count,engagement,polarity,subjectivity,flesch_kincaid_grade
TheMojoStory,Political,"“Chances of war with India are real and I am not denying that,” said Pakistan’s Defence Minister Khawaja Asif in a statement to Samaa TV. Asif added that “history shows India was never one united nation” and that “Pakistan was created in the name of Allah.” Stressing that he doesn’t want escalation, Asif warned that “the risks are real” and asserted confidence in Pakistan’s unity and outcome “if it comes to war.” His remarks have sparked strong reactions across both sides.

#KhawajaAsif #Pakistan #India #WarRisk #SamaaTV",51,5,2907,90.07,0.2777777777777778,0.4444444444444445,9.641255813953489
TheMojoStory,Political,"Punjabi singer and actor Rajvir Jawanda has died at 35 after a motorcycle accident in Himachal Pradesh. Airlifted to Fortis Hospital, Mohali, he remained on life support for 11 days but succumbed to critical injuries on October 8. Known for hits like “Kali Jawande Di” and “Khush Reha Kar”, he is survived by his wife and two children. His last rites will take place on October 9 in Pona, Punjab. Fans and fellow artists are mourning this tragic loss.

#RajvirJawanda #PunjabiSinger #RIP #Punjab #PunjabiCinema",35,4,0,43.0,-0.25,0.5388888888888889,8.131904761904764
TheViralFever,Entertainment,"Mummy yaar! 

Sixer Season 2 streaming now on @mxplayer for FREE!

#SixerS2 #SixerS2OnAmazonMXPlayer #AmazonMXPlayer",796,11,8478,902.78,0.5,0.8,14.954285714285717
TheViralFever,Entertainment,"Yeh bhi theek hai! 😂

Sixer Season 2 streaming now on @mxplayer for FREE!

#SixerS2 #SixerS2OnAmazonMXPlayer #AmazonMXPlayer",3417,14,46894,3913.94,0.5,0.8,11.565000000000001
TheViralFever,Entertainment,"Humare yaha aisa hi hota hai! 🥲

Sixer Season 2 streaming now on @mxplayer for FREE!

#SixerS2 #SixerS2OnAmazonMXPlayer #AmazonMXPlayer",5341,5,0,5351.0,0.5,0.8,13.62777777777778
TheViralFever,Entertainment,"Nagu bhaiya supremacy! 🙌🏼

Sixer Season 2 streaming now on @mxplayer for FREE!

#SixerS2 #SixerS2OnAmazonMXPlayer #AmazonMXPlayer",6884,51,51583,7501.83,0.5,0.8,14.68
TheViralFever,Entertainment,"Khatam hojaungi magar badi behen ko pareshan karna nahi chordhungi! 😂

“Sisters S2” Official Trailer Out Now! Link in bio!

#TVF #TheViralFever #Sisters #Girliyapa",4593,24,107573,5716.73,0.0,0.0,7.687282608695654
TheViralFever,Entertainment,"Gold ki chamak, drama ka dhamaal, Saas-Bahu ki Dhanteras shopping full-on kamaal! 😅✨ @miabytanishq

#TVF #VeryParivarik #PreciousEveryday #JoyOfGifting #Dhanteras #Diwali",12573,65,801074,20713.74,0.0,0.0,11.093947368421052
TheViralFever,Entertainment,"Motivation we all need! 🙌🏼

#TVF #TheViralFever #Aspirants",12344,39,42450,12846.5,0.0,0.0,9.375
TheViralFever,Entertainment,"Tell us your favourite dialogue from Sixer Season 2 in the comment section! 👇🏼

Sixer Season 2 streaming now on @mxplayer for FREE!

#SixerS2 #SixerS2OnAmazonMXPlayer #AmazonMXPlayer",1961,41,0,2043.0,0.5,0.8,10.788
TheViralFever,Entertainment,"Nikku aur squad aa gayi hai, taiyaar ho jao drama, laughs aur action ke liye 🤩💥

Sixer Season 2 streaming now on @mxplayer for FREE!

@shivankit_parihar @badrichvn @kkarishmmaa @anandeshwardwivedi @gauravsinghhasrat @divyanshumalhotra__ ​​@peddinti_harish @koshyvijay @shreyansh.pandey @chaitanya_k9 @theviralfever

#SixerS2 #SixerS2OnAmazonMXPlayer #AmazonMXPlayer #StreamingNow",2046,138,0,2322.0,0.3,0.45,16.710769230769234
TheViralFever,Entertainment,"Yeh toh kahi dekhela lagta hai! 😂

“Rabish Ki Report | E24” OUT NOW! Link in bio!

#TVF #TheViralFever #RabishKiReport",24596,92,210140,26881.4,0.0,0.0,3.2094444444444434
TheViralFever,Entertainment,"Jab koi nahi hota tab maa baap rehte hain!

Sixer Season 2 streaming now on @mxplayer for FREE!

#SixerS2 #SixerS2OnAmazonMXPlayer #AmazonMXPlayer",4343,12,53750,4904.5,0.5,0.8,10.178095238095239
TheViralFever,Entertainment,"Aussie! 💀

Sixer Season 2 streaming now on @mxplayer for FREE!

#SixerS2 #SixerS2OnAmazonMXPlayer #AmazonMXPlayer",2369,12,35416,2747.16,0.5,0.8,15.99115384615385
TheViralFever,Entertainment,"Facts!

#TVF #TheViralFever #Sapnevseveryone",10914,84,70198,11783.98,0.0,0.0,15.469999999999999
TheViralFever,Entertainment,"Arey bhai bhai bhai! 😂

Sixer Season 2 streaming now on @mxplayer for FREE!

#SixerS2 #SixerS2OnAmazonMXPlayer #AmazonMXPlayer",6746,21,117985,7967.85,0.5,0.8,12.302499999999998
TheViralFever,Entertainment,"Ee khela hai! 😂

“Rabish Ki Report | E24” OUT NOW! Link in bio!

#TVF #TheViralFever #RabishKiReport",2588,21,46046,3090.46,0.0,0.0,3.1791666666666636
TheViralFever,Entertainment,"Honest reaction! 😂

#TVF #TheViralFever",1479,9,28140,1778.4,0.75,0.9,12.52
TheViralFever,Entertainment,"From fear to fire! 🔥

Sixer Season 2 streaming now on @mxplayer for FREE!

#SixerS2 #SixerS2OnAmazonMXPlayer #AmazonMXPlayer",1555,6,0,1567.0,0.5,0.8,12.302499999999998
TheViralFever,Entertainment,"With time this date goes Wild & Wilder!😏

Aur @wildstoneofficial lagakar date par jaaoge toh #LogTohNoticeKarenge!😎

#TheTimeliners #WildStone #Wild&Wilder #DateKarteHain #RelationshipMemes",6819,70,114532,8104.32,0.1,0.4,9.430000000000003
TheViralFever,Entertainment,"Same sisters. More chaos. Unlimited drama. 😈 
Sisters Season 2 New Episodes Dropping From 10th Oct Every Friday On YouTube! Get ready for sibling wars!

@girliyapa @gocolors @p.c.chandrajewellers @multiplmovement @ok_had_hai @baidasskhushbu @bhaatu @koshyvijay @shrreya_ss @swastizen @ahsaassy_ @namita_dubey @ankit.arora24 @sahraab13 @deepanxr @iamyky @anuragsoni_27 @duriin_das @kullubaaazi  @upasnasinghofficial @salonidaini_

#Girliyapa #SistersS2 #Sisters",6185,23,0,6231.0,0.23011363636363635,0.39488636363636365,12.737333333333336
TheViralFever,Entertainment,"Sixer goes out of the ground… again! 🏏🔥

Sixer Season 2 streaming now on @mxplayer for FREE!

@amazonmxplayer @theviralfever @shivankit_parihar @divyanshumalhotra__ @peddinti_harish @koshyvijay @shreyansh.pandey @chaitanya_k9 @badrichvn @kkarishmmaa @anandeshwardwivedi @gauravsinghhasrat

#SixerS2 #SixerS2OnAmazonMXPlayer #AmazonMXPlayer",1076,23,0,1122.0,0.5,0.8,19.406693548387093
YouthKiAwaaz(images),Political,"""How can we develop as a nation or society when there is so much to deal with on a daily basis. Our entire personality and bandwidth goes into staying safe, staying inconspicuous, not attracting too much attention…and even then, there are those that ogle, grope, stalk you or follow you around. You are seen a little too much, whereas, the other side of the problem is that you are seen not at all, MKA writes on Youth Ki Awaaz.

[Conformity, India, youth, wings, freedom, society, pressure, individuality, education, expectations, culture, rebellion, empowerment, potential, creativity, mental health, career, aspirations, dreams, social norms, restrictions, mindset, self-expression, liberation, generation, future, talent, ambition, rights, change, innovation, motivation, inspiration, leadership, awakening, resilience, voice, opportunity, personal growth, social change]

#ConformityInIndia #YouthEmpowerment #BreakTheChains #FlyHigh #SocialChange #IndiaYouth #IndividualityMatters #FreedomToGrow #EmpowerTheYouth #CreativityUnleashed #DreamBigIndia #SocietalPressure #MentalHealthAwareness #BeYourself #YouthVoices #PotentialUnleashed #GenerationChange #AspireToInspire #ChallengeNorms #FutureLeaders #InnovationIndia #MotivationForYouth #SelfExpressionMatters #IndiaRising #ChangeMakers #frredom #privacy #fyp #explorepage #foryourpage",334,2,0,338.0,0.05386904761904761,0.3113095238095238,26.16671568627451
YouthKiAwaaz(images),Political,"""Sonbhadra’s fluoride crisis is not an abstract statistic. It is a collection of households with broken backs, children who miss school, weaker harvests and smaller pay packets. The numbers from government reports and independent surveys show that the problem is large, persistent and widening.

If policymakers, civil society and regional industry can move with urgency and transparency, Sonbhadra’s story need not be one of slow disintegration — it can become, instead, a case study in reversing environmental health injustice,"" Lokendra writes on Youth Ki Awaaz.

[Sonbhadra, fluoride crisis, water contamination, groundwater pollution, fluorosis, skeletal fluorosis, dental fluorosis, toxic water, health crisis, environmental justice, water crisis India, rural India, Uttar Pradesh, clean water access, Jal Nigam report, mining pollution, coal plants India, industrial contamination, environmental health, public health India, slow violence, invisible toxin, environmental inequality, safe drinking water, waterborne diseases, sustainable water management, defluoridation, climate justice India, rural livelihoods, health inequality, Sonbhadra villagers, environmental policy India, groundwater testing, safe water delivery, Indian environment, rural health crisis, community awareness, local governance, waterborne toxins, social impact]

#Sonbhadra #FluorideCrisis #WaterCrisisIndia #EnvironmentalJustice #ToxicWater #GroundwaterPollution #Fluorosis #CleanWaterForAll #UttarPradesh #EnvironmentalHealth #PublicHealthIndia #RuralIndia #InvisibleCrisis #SafeWaterNow #uttarpradeshnews #EnvironmentalAwareness #HealthInequality #WaterContamination #SustainableDevelopment #IndiaEnvironment #RuralLivesMatter #HealthJustice #SaveSonbhadra #WaterIsLife #YouthKiAwaaz #fyp #explorepage #foryourpage #ɢᴏᴠɪʀᴀʟ",68,0,0,68.0,0.04095238095238095,0.27246031746031746,28.736756218905473
YouthKiAwaaz(images),Political,"How easy is it to move around Bengaluru on foot? For some, the city feels connected - short walks to the store, the bus stop, or a park. For many others, broken roads, missing sidewalks, and inaccessible paths make even a simple trip exhausting, unsafe, or impossible.

Walkability goes beyond having sidewalks; it’s about safety, comfort, and the ability to reach what you need in your daily life. Accessibility matters - smooth paths, shaded streets, reliable public transit, and spaces designed for people with disabilities or chronic illnesses.

When cities consider these realities, they become not just easier to navigate but also more resilient to the growing challenges of heat, floods, and other climate impacts.

How can urban design, inclusive infrastructure, and walkable streets help Bengaluru adapt to climate change and work for all its residents?

We want to hear from you: How does Bengaluru include or exclude its residents in building a climate-resilient city? Share your story at www.youthkiawaaz.com and help imagine a more walkable, accessible, and resilient Bengaluru.

[Bengaluru, walkability, accessibility, inclusive city, urban design, climate resilience, pedestrian safety, public transit, city climate pulse, friendly, urban mobility]

Image on slide 4: Prateek Khandelwal.

#Bengalurufloods #Walkability #ClimateResilience #InclusiveCity #UrbanDesign #AccessibilityMatters #PedestrianSafety #PublicTransit #DisabledFriendly #UrbanMobility #ClimateAction #CityForAll #SustainableCities #SmartCity #PeopleFirst #cityclimatepulse #disabilityinclusion #inclusivecities #urbanresilience #climateforall #bengaluru #fyp #explorepage #ｆｏｒｙｏｕｒｐａｇｅ",55,0,0,55.0,0.06458333333333333,0.34119047619047616,15.17125576036867
YouthKiAwaaz(images),Political,"“प्रेमचंद कल-कारखानों के तत्कालीन हालात से रचनाकर्म के स्तर तक आंदोलित हुए, मज़दूर अथवा मिल मज़दूर को उस पीड़ा की संवेदना तौर पर देखा जाना चाहिए। बंबई आ जाने बाद प्रेमचंद के हालात में बहुत हद तक सुधार आया। किन्तु यह परिवर्तन दीर्घकाल तक टिक ना सका।” यूथ की आवाज़ हिंदी पर सैयद तैयब शाहबाज लिखते हैं।

Image on slide 1: Film History Pic on X
Image on slide 2: The Past

#PremchandDeathAnniversary #MunshiPremchand #MillMazdoor #HindiCinema #PremchandFilm #IndianCinema #WorkingClassInCinema #PremchandBiography #LiteratureAndCinema #BombayCinema #PremchandInBombay #IndianLiterature #SocialRealism #FilmHistory #ArtAndSociety #CinemaAndSociety #WritersInCinema #CinematicHistory #CulturalNarratives #fyp #explorepage #foryourpage #goviral

[मुंशी प्रेमचंद, मिल मज़दूर, हिंदी सिनेमा, बंबई का अनुभव, साहित्य और फिल्म, मजदूर वर्ग, शोषण, औद्योगिक समाज, अजंता सिनेटोन, मोहन भवनानी, सामाजिक यथार्थ, प्रेमचंद की पहली फिल्म, फिल्म सेंसरशिप, मजदूर आंदोलन, भारतीय फिल्म इतिहास, लेखन और सिनेमा का संबंध, प्रेमचंद का संघर्ष, फिल्म निर्माण प्रक्रिया, बंबई फिल्म उद्योग]",86,1,0,88.0,-0.25,0.25,58.66391608391609
YouthKiAwaaz(images),Political,"When the Reimagining India series aired in October 2021, Anjali Bharadwaj spoke of a nation where the people - not just the powerful - could demand accountability. She insisted that just India must nurture citizens who ask questions, protect dissenters, and ensure institutions act on those demands.

In recent times, that vision confronts stark reality. Digital journalist Rajeev Pratap, aged 36, went missing on September 18, 2025, and was later found dead in the Bhagirathi River near Joshiyara barrage. Post-mortem findings point to internal injuries consistent with an accident, yet his family alleges foul play linked to his investigations into local corruption. An SIT has been formed, but the questions his death raises - about fear, safety, and institutional response - are the very ones Bharadwaj urged the nation to confront.

Her words echo through moments like these, reminding us that democracy cannot survive if citizens are afraid to ask questions. It's time to carry that vision forward.

Share your own idea of what a fearless, accountable India should look like on Youth Ki Awaaz.

[Anjali Bharadwaj, Rajeev Pratap, Uttarakhand journalist, missing journalist, investigative journalism, Bhagirathi River, Joshiyara barrage, corruption in Uttarakhand, accountability in democracy, citizens’ rights, fearless journalism, media freedom, institutional failure, RTI movement, dissent in India, democratic values, Youth Ki Awaaz, Reimagining India, justice for journalists, truth and power, civic action, people’s voices, questioning authority, human rights India, press freedom]

#RajeevPratap #AnjaliBharadwaj #UttarakhandNews #PressFreedom #FearlessJournalism #AccountabilityMatters #JusticeForJournalists #SpeakTruthToPower #RightToInformation #MediaFreedom #ReimaginingIndia #DemocracyInDanger #reimagining #CitizenVoices #DemandAccountability #InvestigativeJournalism #ProtectDissent #HumanRightsIndia #InstitutionalFailure #VoiceOfThePeople #reelitfeelit #ReelOfTheDay #ReelWithPurpose #explorepage #dissent #protest #incredibleindia #fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp",1093,15,10624,1229.24,-0.008333333333333333,0.3399999999999999,19.146343750000003
YouthKiAwaaz(images),Political,"""Your perception shifts a little bit each time you merely hear about it. Now, as expected in a democracy, we openly express different views on what and what not was to be done in Kashmir. But the one fact that everybody jointly board on would be that, whatever it maybe, the commoners bore the scarring brunt of it. Being a victim of attempted foreign invasions, ideological conflicts, political shifts, internal tensions and terror episodes, all in a span of barely 80 years have always casted a dense, unforeseeable mist ahead of Kashmir, which I hope lifts soon,"" Devika writes on Youth Ki Awaaz.

[Kashmir, Pulwama, Pahalgam, Sonmarg, Gulmarg, Srinagar, Dal Lake, Betaab Valley, Aru Valley, Chandanwari, Baisaran Valley, floods in Kashmir, Pulwama attack, Kashmir tourism, Kashmir travel, Kashmiri people, Kashmir conflict, travel story, Indian traveler, travel writing, emotional travelogue, Kashmir tragedy, Kashmir beyond postcards, Kashmir reality, valley of sorrow, Indian Army, nature and loss, mountains of Kashmir, untold Kashmir, Kashmir scars, post flood Kashmir, travelling in conflict zones, humanity in Kashmir, tourism and trauma, Kashmir after Pulwama, travel reflections, India travel blogger, travel emotions, human stories, mountain life]

#KashmirDiaries #Pulwama #Pahalgam #Sonmarg #Gulmarg #Srinagar #DalLake #BetaabValley #TravelStory #KashmirTravel #ValleyOfKashmir #KashmirBeyondPostcards #RealKashmir #TravelIndia #IndianMountains #TravelWithHeart #EmotionalTravel #KashmirToday #KashmirTourism #TravelNarrative #MountainTales #StoryOfKashmir #UntoldIndia #KashmirThroughMyEyes #YouthKiAwaaz #fyp #explorepage #foryourpage #ɢᴏᴠɪʀᴀʟ",107,0,0,107.0,-0.078125,0.3020833333333333,24.935999999999996
YouthKiAwaaz(images),Political,"""Toh muddha pata hai kya hai? Poochho pyar se, aram se, aur kya?"" This line from 'Mard Kaun Hai Asli', a rap created by MTV Nishedh, cuts straight to the heart of the issue: consent is not optional. In a society where toxic masculinity still shapes behavior, this rap challenges men to rethink what it really means to be ""a man.""

Toxic masculinity doesn't just harm individuals - it impacts relationships, families, and society. In India, marital rape continues to be largely invisible in law, and NFHS-5 data shows nearly 30% of women aged 15-49 have experienced physical or s+xual violence from a partner. These statistics reveal a grim reality: lack of consent and normalized coercion affect millions every day.

The rap emphasizes something simple yet revolutionary: respect, communication, and asking matter. Whether it's in marriage, dating, or everyday interactions, consent is a responsibility, not a favor. The message is clear: True strength lies in empathy and respect, not control. Start the conversation, listen carefully, and always ask.

It's your turn: Ask, listen, and respect. Make consent the foundation of every relationship.

[rap music, hindi rap, hip hop india, rap for change, youth rap, social rap, indian rapper, conscious rap, rap culture, rap artist, rap community, underground rap, desi hip hop, rap revolution, rap performance, rap lyrics, feminist rap, awareness rap, indian hip hop, rap movement, rap poetry, spoken word, rap for society, new rap india, rap storytelling]

#MardKaunHaiAsli #RapForChange #DesiHipHop #HindiRap #IndianRappers #HipHopIndia #ConsciousRap #SocialRap #YouthRap #RapCulture #RapArtist #RapReel #SpokenWordIndia #FeministRap #RapMovement #RapLyrics #UndergroundRap #MusicForChange #YoungRappers #InstaRappers #reelitfeelit #ReelWithPurpose #ReelOfTheDay #explorepage #foryourpage #fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp",134,1,997,145.97,0.05212391774891775,0.4926948051948052,13.541751765344923
YouthKiAwaaz(images),Political,"“Anybody can publish at Youth Ki Awaaz”

Back in 2017, just before the @obamafoundation’s Town Hall in New Delhi, our founder @anshultewari shared the story of why he started Youth Ki Awaaz — a space where anyone, regardless of their background, could write, be heard, and challenge the silence that surrounds critical issues in India.

Since then, we’ve grown into a powerful, people-led community of writers, readers, creators, and changemakers, driven by truth, care, and the belief that everyday stories can spark extraordinary change. On YKA, you don’t need permission to speak up. You just need the will to start.

Speak up. Share your truth.

Publish your story at www.youthkiawaaz.com

[youth voices, citizen journalism, storytelling platform, write your story, youth empowerment, anshul tewari, obama foundation, digital expression, speak your truth, inclusive media, people's platform, social justice, community stories, unheard voices, changemakers, truth matters, writing for change, public narrative, opinion writing, platform for youth, social impact, journalism for all, open platform, youth media, write to be heard, community-led media, publishing freedom, amplify voices, real stories, Indian youth, unheard stories, courage to speak, write online, speak up India, everyday activism, new media India, people power, democratic expression, grassroots journalism, story revolution]

#YouthKiAwaaz #ObamaFoundation #WriteYourStory #CitizenJournalism #YouthVoices #IndianYouth #DigitalActivism #AmplifyVoices #PublishNow #StorytellingForChange #TruthMatters #OpenPlatform #PowerOfWords #Writerscommunity #ChangeMakers #CommunityVoices #EverydayStories #YouthEmpowerment #UnheardVoices #IndiaSpeaks #PeopleLedMedia #storytellers #NewMediaIndia #NoPermissionNeeded #reelitfeelit #ReelWithPurpose #ReelOfTheDay #fyp #explorepage #foryourpurpose",390,9,5678,464.78,0.055194805194805185,0.4220779220779221,21.230401002506266
YouthKiAwaaz(images),Political,"""So maybe the question isn’t “why do people like K-pop?” Maybe it’s “why are we so quick to mock people, especially young women and boys, for loving something that doesn’t fit our idea of cool or masculine?“

Why is a stadium full of men screaming for Virat Kohli seen as passion, but a stadium full of women screaming for BTS seen as obsession?

Why is it embarrassing for a boy to admit he likes Jin, but completely fine for another to cry over Dhoni’s retirement? The answer always circles back to the same thing: toxic masculinity,"" Krish writes on Youth Ki Awaaz.

[BTS, toxic masculinity, BTS Army, gender equality, BTS fans, breaking stereotypes, music connects, connection over competition, respect fandoms, love without shame, let people love, BTS culture, Kpop and identity, inclusivity, compassion, celebrate diversity, safe spaces, unlearn patriarchy, stop mocking, breaking gender norms, empathy matters, positive masculinity, cultural freedom, dismantle patriarchy, music is for all, acceptance, allyship, breaking toxic masculinity, healthy masculinity, empathy in action, global fandom, celebrate fandom, love beyond borders, cultural acceptance, BTS inspiration, real masculinity, music without borders, support BTS fans, fandom shaming, equality for all, respect choices]

#BTS #BTSARMY #ToxicMasculinity #ConnectionOverCompetition #LetPeopleLove #MusicWithoutBorders #LoveWithoutShame #BreakTheStereotype #HealthyMasculinity #RespectFandoms #UnlearnPatriarchy #StopMocking #CelebrateDiversity #PositiveMasculinity #GenderEquality #SafeSpacesMatter #BTSInspires #MusicIsForAll #CompassionFirst #ConnectionNotCompetition #CulturalFreedom #EmpathyOverEgo #SupportBTSFans #BreakGenderRoles #BTSLove #fyp #explorepage #foryourpage",29621,386,0,30393.0,0.28760330578512394,0.42138429752066103,23.972727272727273
YouthKiAwaaz(images),Political,"""Youth unemployment in India is not just an economic problem — it is a social crisis. And in this crisis, false promises can be as damaging as job losses. We need structural reforms for genuine employment, stronger rules against digital frauds, and most importantly, a culture of awareness where young people support and protect each other. Because the truth is simple: India’s youth don’t need flashy “gurus.” We need real jobs, fair opportunities, and leaders who understand our struggles. Until then, we must be careful not to let fake hopes steal our time, money, and dignity,"" Surjit writes on Youth Ki Awaaz.

[youth unemployment, job crisis, fake gurus, employment scams, skill development, digital frauds, online training scams, LinkedIn coaches, YouTube trainers, job market, layoffs in India, TCS layoffs, employability crisis, PLFS data, work culture, jobless graduates, fake promises, digital influencers, scam awareness, social media fraud, startup layoffs, skill gap, Indian economy, fake job ads, online workshops, scam prevention, youth awareness, job readiness, work from home scams, unemployment rate, career struggles, digital literacy, online jobs, job insecurity, fake job offers, gig economy, employability, mentorship, education to employment gap, job seekers India]

#YouthUnemployment #JobCrisisIndia #FakeGurus #EmploymentScams #SkillFrauds #DigitalScams #RealJobsNeeded #YouthKiAwaaz #IndiaJobsCrisis #LayoffCulture #CareerAwareness #ScamAlertIndia #OnlineFraudAwareness #JobHuntIndia #StopFakeGurus #WorkRealityCheck #IndianYouthVoices #SkillIndiaReality #DigitalIndiaDebate #UnemploymentReality #JobSeekersIndia #YouthDeserveBetter #CareerCrisis #FakePromiseCulture #fyp #explorepage #ｆｏｒｙｏｕｒｐａｇｅ",324,4,0,332.0,-0.039930555555555566,0.4902281746031745,20.535952380952384
YouthKiAwaaz(images),Political,"""In my thirties, home has now become both what I carry and what I create - a tapestry of spaces, people, and selves, identities, solidarities stitched together across time. It's a feeling I get when I see all my things have a place to be, where all of me has a place to be. It's where I run to when nothing makes sense. Or maybe it's what I run away from, to make sense of who I am, Azra writes on Youth Ki Awaaz.

This story was selected as one of the top entries in our #RoomsofOurOwn contest in collaboration with HarperCollins India.

[Kashmiri women, home, belonging, nostalgia, refuge, negotiation, identity, diaspora, migration, independence, womanhood, feminism, Kashmiri Muslim, personal story, resilience, female voices, safe spaces, gender, empowerment, cultural identity, memory, selfhood, city life, hostel life, shared spaces, solidarity, women's experiences, growing up, moving away, adaptation, personal growth, autonomy, transition, heritage, diaspora community, women's stories, urban life, living away from home, privacy, chosen family, survival, home as sanctuary]

#KashmiriWomen #HomelsRefuge #Belonging #FeministStories #WomenVoices #KashmiriMuslim #PersonalStory #RoomsOfOurOwn #WomenEmpowerment #IdentityAndHome #SafeSpacesForWomen #Nostalgia #FemalePerspective #LivingAwayFromHome #WomenStoriesMatter #RefugeAndResilience #HomeAndIdentity #WomenGrowingUp #SharedSpaces #UrbanWomenLife #SolidarityAmongWomen #IndependenceAndIdentity #NegotiatingHome #WomenLifeJourney #ChosenFamily #fyp #explorepage #foryourpage #ɢᴏᴠɪʀᴀʟ",106,0,0,106.0,0.15714285714285717,0.2666666666666667,22.62141025641026
YouthKiAwaaz(images),Political,"Sometimes being yourself feels like a rebellion. @chapter2drip's recent ad, directed by @rhea_chakraborty , shows that love doesn’t need permission, and honesty shouldn’t be hidden. A simple conversation between two siblings - one sharing that they're dating a guy - becomes a quiet act of courage, reflecting the realities LGBTQIA+ community face every day.

The supportive reaction reminds us how powerful acceptance within families can be. It’s proof that safe spaces start at home, where love is celebrated and identities are respected without shame.

Because closets are meant for clothes not for who you love. Watch the ad, share it, and help create a world where every LGBTQIA+ individual feels free to be themselves, starting with the family that surrounds them.

[love is love, LGBTQIA, pride, inclusivity, acceptance, support, sibling love, coming out, fashion, streetwear, Chapter 2 Drip, best ad, courage, safe spaces, identity, freedom, family support, relationships, gay, bisexual, queer love, gender equality, empowerment, visibility, allyship, acceptance at home, clothing brand, rebellion, self-expression, equality, love wins]

#loveislove #LGBTQIA #Pride #Inclusivity #Acceptance #Support #SiblingLove #ComingOut #Fashion #Streetwear #Chapter2Drip #BestAd #Courage #SafeSpaces #Identity #Freedom #FamilySupport #GayLove #BisexualLove #Equality #reelitfeelit #ReelWithPurpose #ReelOfTheDay #explorepage #foryourpage #trendingreel #indianyouth #fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp",240,12,4041,304.41,0.3521739130434782,0.5307453416149067,15.772083333333335
YouthKiAwaaz(images),Political,"There are songs that echo softly. And then there are songs like 'Darya Ki Kasam' - that roar through time.

Written by Kamla Bhasin and sung by generations of women, this anthem emerged from a moment when voices from across South Asia gathered in Lahore in 1995, declaring that women’s freedom could no longer be contained - not by borders, not by faith, not by patriarchy.

The song pierces through the imposed veil - literally and metaphorically - asking: “Ye parda kaisa parda hai? Kya ye mazhab ka hissa hai?” It questions how religion and culture are often twisted into tools of control, and how systems built by men decide what women should wear, how they should walk, when they should speak.

Thirty years later, this bold feminist anthem still feels like a mirror. The imposition may change its language - from dress codes to online policing - but the struggle remains the same. Every time this song is sung, it revives a collective promise: to rise, to resist, and to rebuild a world where women define their own faith, their own freedom, their own voice.

Have you heard this anthem of women’s movement before?

[music, singers, singerinsta, musician, protest poetry, poem, protest song, anthem, hindi song, desi music, independent artists, underground music, activism, revolutionary art, voice of change, youth anthem, street performance, political art, poetic resistance, artivism]

#Music #Singers #Singerlnsta #Musician #ProtestPoetry #ProtestSong #HindiSong #Anthem #RevolutionaryArt #PoeticResistance #ActivistVoices #Artivism #DesiMusic #IndependentArtist #kamlabhasin #StreetPerformance #VoiceOfChange #YouthAnthem #IndianMusician #SocialChange #ArtForJustice #reelitfeelit #ReelWithPurpose #ReelOfTheDay #foryourpage #feministsong #explorepage #fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp",8860,88,53950,9575.5,0.17569444444444446,0.5263888888888889,13.380836363636366
YouthKiAwaaz(images),Political,"""Students do not deserve to be humiliated, they have to be respected just like adults, even if they do something wrong they have to be taught what’s right but not with the cost of their mental health, their well being, not using violence but by compassion and love,"" Aashi writes on Youth Ki Awaaz.

[teacher bullying, school bullying, emotional abuse, physical punishment, body shaming, mental health, student rights, education reform, toxic discipline, school violence, classroom abuse, teacher behaviour, positive discipline, child protection, student wellbeing, compassion in education, safe schools, respect students, school culture, teacher training, corporal punishment, Indian schools, student voice, youth activism, child abuse awareness, teacher accountability, counselling in schools, student support, school mental health, student trauma, teacher misconduct, child safety, school reform, stop bullying, education system, emotional wellbeing, school counsellors, student empowerment, discipline vs abuse, child dignity]

#TeacherBullying #StopBullying #StudentVoices #EndAbuseInSchools #SchoolMentalHealth #RespectStudents #SafeSchools #EducationReform #PositiveDiscipline #ChildProtection #StopCorporalPunishment #StudentRights #YouthForChange #ClassroomAbuse #EducationSystem #StudentWellbeing #NoMoreAbuse #RaiseYourVoice #EndBodyShaming #MentalHealthMatters #TeacherAccountability #ChildSafety #EmpowerStudents #CompassionInEducation #ListenToStudents #worldteachersday #fyp #explorepage #ｆｏｒｙｏｕｒｐａｇｅ",107,5,0,117.0,0.06481700118063755,0.4658205430932705,43.15809523809524
